2014-12-11,577.143
2014-12-12,577.901
2014-12-13,544.894
2014-12-14,650.898
2014-12-15,613.03
2014-12-16,614.249
2014-12-17,600.884
2014-12-18,578.936
2014-12-19,572.474
2014-12-20,592.563
2014-12-21,589.448
2014-12-22,599.16
2014-12-23,590.84
2014-12-24,541.072
2014-12-25,547.141
2014-12-26,548.89
2014-12-27,576.156
2014-12-28,625.696
2014-12-29,558.806
2014-12-30,549.21
2014-12-31,530.078
2015-01-01,521.707
2015-01-02,551.847
2015-01-03,581.826
2015-01-04,566.595
2015-01-05,589.516
2015-01-06,565.447
2015-01-07,534.197
2015-01-08,536.213
2015-01-09,556.273
2015-01-10,558.669
2015-01-11,570.625
2015-01-12,557.513
2015-01-13,588.351
2015-01-14,582.171
2015-01-15,530.128
2015-01-16,523.427
2015-01-17,596.608
2015-01-18,590.263
2015-01-19,588.882
2015-01-20,537.144
2015-01-21,544.125
2015-01-22,571.459
2015-01-23,526.455
2015-01-24,561.92
2015-01-25,661.12
2015-01-26,577.112
2015-01-27,576.636
2015-01-28,526.93
2015-01-29,509.612
2015-01-30,531.648
2015-01-31,605.97
2015-02-01,589.383
2015-02-02,570.553
2015-02-03,559.357
2015-02-04,544.595
2015-02-05,547.743
2015-02-06,539.031
2015-02-07,529.01
2015-02-08,649.71
2015-02-09,563.258
2015-02-10,556.169
2015-02-11,566.661
2015-02-12,573.822
2015-02-13,644.295
2015-02-14,674.553
2015-02-15,770.397
2015-02-16,623.101
2015-02-17,645.305
2015-02-18,570.673
2015-02-19,555.077
2015-02-20,612.748
2015-02-21,649.464
2015-02-22,633.85
2015-02-23,566.531
2015-02-24,534.728
2015-02-25,537.138
2015-02-26,541.973
2015-02-27,562.95
2015-02-28,700.951
2015-03-01,623.307
2015-03-02,615.596
2015-03-03,578.867
2015-03-04,570.913
2015-03-05,622.9
2015-03-06,618.054
2015-03-07,593.426
2015-03-08,627.79
2015-03-09,609.093
2015-03-10,577.091
2015-03-11,622.84
2015-03-12,623.608
2015-03-13,567.89
2015-03-14,576.94
2015-03-15,590.209
2015-03-16,568.81
2015-03-17,529.087
2015-03-18,580.308
2015-03-19,589.394
2015-03-20,536.177
2015-03-21,562.455
2015-03-22,612.163
2015-03-23,569.232
2015-03-24,545.657
2015-03-25,521.298
2015-03-26,538.611
2015-03-27,517.483
2015-03-28,579.499
2015-03-29,596.734
2015-03-30,554.782
2015-03-31,521.77
2015-04-01,519.356
2015-04-02,544.074
2015-04-03,572.643
2015-04-04,580.524
2015-04-05,589.182
2015-04-06,550.118
2015-04-07,551.112
2015-04-08,521.995
2015-04-09,500.912
2015-04-10,505.759
2015-04-11,552.604
2015-04-12,546.717
2015-04-13,559.949
2015-04-14,536.539
2015-04-15,508.633
2015-04-16,508.922
2015-04-17,518.748
2015-04-18,550.216
2015-04-19,585.392
2015-04-20,517.644
2015-04-21,518.532
2015-04-22,534.458
2015-04-23,542.098
2015-04-24,562.65
2015-04-25,544.638
2015-04-26,586.623
2015-04-27,525.729
2015-04-28,522.251
2015-04-29,536.39
2015-04-30,520.347
2015-05-01,503.755
2015-05-02,574.504
2015-05-03,576.63
2015-05-04,539.137
2015-05-05,515.209
2015-05-06,523.79
2015-05-07,534.323
2015-05-08,549.552
2015-05-09,519.547
2015-05-10,609.696
2015-05-11,558.611
2015-05-12,548.902
2015-05-13,529.037
2015-05-14,514.533
2015-05-15,517.557
2015-05-16,566.258
2015-05-17,612.521
2015-05-18,548.508
2015-05-19,545.654
2015-05-20,529.736
2015-05-21,527.454
2015-05-22,553.814
2015-05-23,563.207
2015-05-24,619.588
2015-05-25,566.212
2015-05-26,557.087
2015-05-27,559.343
2015-05-28,538.851
2015-05-29,524.53
2015-05-30,511.093
2015-05-31,569.367
2015-06-01,544.949
2015-06-02,548.84
2015-06-03,525.325
2015-06-04,515.595
2015-06-05,528.47
2015-06-06,552.405
2015-06-07,634.943
2015-06-08,540.599
2015-06-09,520.995
2015-06-10,631.861
2015-06-11,514.141
